"","PROVINCIA","ESTADILLO","NUMORDEN","ESPECIE","FRACCAB","ALTUMED"
"3820",18,452,2,"129","3","2"
"3821",18,452,3,"101","3","5"
"3822",18,6,1,"103","10","3"
"3823",18,6,2,"104","5","8"
"3824",18,6,3,"119","5","7"
"3825",18,6,4,"129","3","2"
"3826",18,99,1,"103","20","5"
"3827",18,124,1,"114","35","10"
"3828",18,124,2,"129","2","1"
"3829",18,448,1,"117","10","10"
"3830",18,448,2,"114","8","8"
"3831",18,448,3,"104","5","3"
"3832",18,448,4,"129","4","2"
"3833",18,608,1,"129","30","2"
"3834",18,608,2,"116","20","11"
"3835",18,608,3,"103","5","2"
"3836",18,817,1,"129","7","2"
"3837",18,817,2,"114","1","4"
"3838",18,817,3,"101","1","8"
"3839",18,1365,1,"119","5","2"
"3840",18,1365,2,"104","5","4"
"3841",18,1436,1,"104","20","10"
"3842",18,1436,2,"114","10","10"
"3843",18,1436,3,"117","2","5"
"3844",18,1436,4,"103","1","10"
"3845",18,1436,5,"129","1","1"
"3846",18,1656,1,"105","10","3"
"3847",18,1656,2,"101","5","1"
"3848",18,1656,3,"117","5","1"
"3849",18,454,1,"104","15","3"
"3850",18,454,2,"103","5","3"
"3851",18,454,3,"129","2","2"
"3852",18,12,1,"116","20","8"
"3853",18,12,2,"104","20","7"
"3854",18,12,3,"122","10","6"
"3855",18,12,4,"119","10","10"
"3856",18,79,1,"129","10","2"
"3857",18,79,2,"103","5","4"
"3858",18,1276,1,"104","20","3"
"3859",18,1276,2,"116","2","3"
"3860",18,810,1,"122","5","10"
"3861",18,810,2,"103","1","8"
"3862",18,810,3,"129","1","2"
