"","PROVINCIA","ESTADILLO","TIPO","ST","ESPECIE","PAE","FORMA","DN","DS","CRE","HT","VCC","VSC","IAVC","VLE"
"2900",18,1230,3,9,26,0,3,195.5,151.5,32,5.5,81.199627,53.885657,5.830776,0
"2901",18,1230,4,9,26,0,3,126.5,99.5,24,4.5,28.627267,19.365979,2.336603,0
"2902",18,1516,1,8,26,0,2,304,235,27,8,314.559859,209.959147,12.945253,0
"2903",18,1516,2,3,24,0,2,240,209,22,7,143.501452,115.263204,6.435208,0
"2904",18,1516,3,8,26,0,2,225,178,30,6,118.878118,79.526057,7.11132,0
"2905",18,1516,4,8,26,0,2,260.5,226.5,20,8.5,256.113498,191.785558,9.189768,0
"2906",18,1523,1,3,24,0,2,392,336,11,7.5,427.195867,343.002163,6.157286,0
"2907",18,1523,2,3,24,0,2,320,246,12,7,229.155644,158.617251,4.382495,0
"2908",18,1528,1,9,26,0,3,129.5,94.5,30,4.5,31.71013,19.423254,3.060659,0
"2909",18,1528,2,9,26,0,3,175,131,33,4.5,60.906642,38.6152,4.945415,0
"2910",18,1528,3,8,26,0,2,305.5,234.5,25,7,280.218761,185.314931,10.678511,0
"2911",18,1528,4,3,24,0,2,227,183,41,8,155.963675,113.913593,12.836977,0
"2912",18,1529,1,3,24,0,2,304,245,33,7,212.220786,156.320598,11.12207,0
"2913",18,1529,2,5,24,0,5,187.5,142.5,27,5,65.484786,42.362894,4.426363,0
"2914",18,1532,1,3,24,0,2,267,221,31,6.5,162.617185,122.806745,9.06132,0
"2915",18,1532,2,3,24,0,2,429.5,340.5,19,9,522.688813,380.159779,11.732051,0
"2916",18,1532,3,8,26,0,2,575,464,10,10,1234.532144,894.776982,10.460674,0
"2917",18,1532,4,8,26,0,2,300,215,25,6,207.327356,124.943144,8.037019,0
"2918",18,1536,1,8,26,0,2,468,369,41,15,1162.634868,810.62229,47.236124,0
"2919",18,1536,2,8,26,0,2,426,354,80,15,979.091467,729.520844,79.217456,0
"2920",18,1536,4,8,26,0,2,329,256,51,12,492.535599,334.559917,33.711566,0
"2921",18,1536,3,8,26,0,2,366,303,54,12,582.608211,428.102339,38.164414,0
"2922",18,1537,1,8,26,0,2,398,323,16,13.5,793.053239,573.744397,15.289262,0
"2923",18,1537,2,3,24,0,2,379,301,30,12,543.385562,396.13858,21.247266,0
"2924",18,1537,3,8,26,1,2,640,592,14,22.5,3435.216893,2924.561167,289.227871,0
"2925",18,1540,1,4,24,0,3,257.5,212.5,18,6,128.877881,96.963584,4.48217,0
"2926",18,1540,4,3,24,0,2,492,439,18,11.5,787.267023,662.968784,14.699066,0
"2927",18,1540,2,3,24,0,2,381.5,305.5,10,12.5,559.29279,412.167111,7.540586,0
"2928",18,1540,3,3,24,0,2,365.5,266.5,9,12.5,497.454163,322.878592,6.307942,0
"2929",18,1545,1,8,26,0,5,270,215,28,7.5,150.766037,101.688908,7.167484,0
"2930",18,1545,2,8,26,0,2,440.5,357.5,41,10.5,774.303396,560.196965,33.291991,0
"2931",18,1545,3,8,26,0,2,430,348,44,10,712.900966,513.947584,33.474504,0
"2932",18,1545,4,5,24,0,5,539,447,13,9,574.38508,442.715563,7.136778,0
"2933",18,1547,1,8,26,0,2,327,252,57,8,331.808211,222.548289,25.172968,0
"2934",18,1547,2,8,26,0,2,298,224,42,7,245.649422,157.995399,15.446565,0
"2935",18,1547,3,8,26,0,2,338,241,25,6.5,270.939134,163.499582,9.38454,0
"2936",18,1548,1,9,26,0,3,147,99,12,4.5,40.746903,22.298142,1.549192,0
"2937",18,1548,2,8,26,0,5,225.5,156.5,15,5,96.799512,54.362867,3.031302,0
"2938",18,1548,3,8,26,0,2,280,213,24,6.5,223.203116,145.863702,8.884526,0
"2939",18,1548,4,8,26,0,5,227,162,23,5,98.053544,57.247487,4.562264,0
"2940",18,1562,1,8,26,0,2,379,308,29,9,479.191489,347.273286,17.139476,0
"2941",18,1562,2,8,26,0,2,287.5,228.5,8,7.5,236.05102,163.306294,3.177215,0
"2942",18,1562,3,8,26,0,2,283.5,240.5,20,8.5,275.17422,206.283372,9.112896,0
"2943",18,1564,1,8,26,0,2,455,412,25,12,933.546181,768.882121,24.345745,0
"2944",18,1564,2,8,26,0,2,420,340,34,12,812.588899,586.017775,30.651945,0
"2945",18,1566,1,5,24,0,5,286.5,241.5,7,5.5,147.24387,114.77725,1.852902,0
"2946",18,1566,2,3,24,0,2,313.5,265.5,4,8,295.9923,232.058917,1.962212,0
"2947",18,1566,3,5,24,0,5,237.5,207.5,4,5,100.518664,81.049335,0.876919,0
"2948",18,1566,4,5,24,0,5,290,256,6,4.5,137.863814,113.581703,1.473217,0
"2949",18,1567,1,5,24,0,5,130,122,4,4,30.576075,25.354366,0.482245,0
"2950",18,1567,2,5,24,0,5,241.5,219.5,5,4,93.967443,79.264609,1.004821,0
"2951",18,1568,1,5,24,0,5,141,125,11,2.5,28.839271,22.517652,1.112383,0
"2952",18,1568,2,5,24,0,5,166.5,94.5,14,4,47.885603,20.244966,1.981406,0
"2953",18,1568,3,5,24,0,5,173.5,132.5,6,4.5,54.327196,35.370027,0.960257,0
"2954",18,1568,4,5,24,0,5,153,110,7,3.5,38.748081,23.254234,0.898457,0
"2955",18,1574,1,8,26,0,2,154,119,8,6,60.134121,39.758322,1.485813,0
"2956",18,1574,2,9,26,0,3,229,183,12,5,104.234519,70.616522,2.597124,0
"2957",18,1574,3,8,26,0,2,234,172,15,6,131.210012,79.749539,3.966395,0
"2958",18,1574,4,9,26,0,3,157.5,98.5,14,3.5,44.483112,21.827947,1.832048,0
"2959",18,1576,1,8,26,0,2,385.5,302.5,30,12.5,709.285757,491.465915,25.777733,0
"2960",18,1576,2,9,26,0,3,141,104,30,5,42.824124,26.615795,3.851825,0
"2961",18,1576,3,8,26,0,2,475,405,23,11.5,972.86443,754.900133,22.461333,0
"2962",18,1576,4,8,26,0,2,395,347,19,12,646.074716,514.309718,14.821277,0
"2963",18,1549,1,9,26,0,3,192.5,149.5,12,6,68.131122,45.340911,2.005355,0
"2964",18,1549,2,8,26,0,5,230,183,17,6,104.90054,70.681834,3.631053,0
"2965",18,1549,3,11,45,0,5,108.5,98.5,0,4.5,18.86992,15.551885,0,0
"2966",18,1549,4,9,26,0,3,157.5,96.5,22,6,50.295871,23.927968,3.137323,0
"2967",18,510,1,3,24,0,2,231.5,188.5,18,5.5,130.607488,96.617056,5.021962,0
"2968",18,510,2,3,24,0,2,276.5,221.5,9,8,228.196966,166.785531,3.802266,0
"2969",18,510,3,5,24,0,5,265,210,13,6.5,137.523835,98.241329,3.410544,0
"2970",18,510,4,5,24,0,5,168.5,134.5,13,4,48.933416,33.727908,1.86782,0
"2971",18,882,1,8,26,0,2,230,166,16,7.5,151.852953,90.03794,4.962373,0
"2972",18,882,2,8,26,0,2,333.5,265.5,23,10,426.266418,298.227344,13.815664,0
"2973",18,882,3,8,26,0,5,152,81,24,4.5,43.928757,16.804799,3.056015,0
"2974",18,882,4,8,26,0,2,430,335,13,10.5,775.921953,532.606615,11.328068,0
"2975",18,1330,1,9,26,0,3,145,112,16,5,41.160538,27.199356,2.072129,0
"2976",18,1330,2,9,26,0,3,146.5,111.5,8,5,44.649265,28.938973,1.15752,0
"2977",18,1330,3,9,26,0,3,130,89,20,4,30.074199,16.849811,2.044674,0
"2978",18,1330,4,9,26,0,3,148.5,93.5,8,5.5,43.027442,21.328215,1.101021,0
"2979",18,1437,1,8,26,0,2,387,306,37,7.5,474.563981,332.095585,20.921207,0
"2980",18,1437,2,8,26,0,2,278,204,22,8,239.291106,148.979119,8.835356,0
"2981",18,1437,3,8,26,0,2,252.5,214.5,24,7.5,187.080562,136.425227,8.202642,0
"2982",18,1437,4,8,26,0,2,280,225,33,8,248.116543,174.062763,13.268689,0
"2983",18,1439,1,12,45,0,4,380,356,0,9,202.476651,177.708316,0,0
"2984",18,1441,1,9,26,0,3,167,136,71,4,46.598952,32.932671,7.047854,0
"2985",18,1441,2,9,26,0,3,162,126,67,4.5,44.105042,29.408201,6.554021,0
"2986",18,1441,3,9,26,0,3,184.5,146.5,62,5.5,67.194364,46.007646,8.657866,0
"2987",18,1441,4,9,26,0,3,208,172,54,5,77.07133,55.498746,8.157004,0
"2988",18,1443,1,8,26,0,2,298.5,239.5,41,10,322.947822,226.123585,19.842676,0
"2989",18,1443,3,8,26,0,2,182.5,147.5,30,9.5,109.354528,76.559847,7.882019,0
"2990",18,1443,4,8,26,0,2,247,207,30,10.5,222.876548,159.969787,12.250876,0
"2991",18,1443,2,8,26,0,2,235,194,14,9,192.475637,135.693985,5.424731,0
"2992",18,1485,1,3,24,0,2,158.5,128.5,21,7,63.789519,44.831806,4.003814,0
"2993",18,1485,2,4,24,0,3,153,133,18,6.5,41.704484,31.851771,2.351851,0
"2994",18,1485,3,4,24,0,3,148.5,123.5,21,6.5,44.929204,32.577376,2.988577,0
"2995",18,1485,4,3,24,0,2,249.5,194.5,30,8.5,137.704492,96.274334,7.920538,0
"2996",18,1617,1,5,24,0,5,227,192,26,5,92.607761,71.829283,5.096903,0
"2997",18,1617,3,5,24,0,5,79.5,72.5,18,3.5,11.825707,9.520654,1.174791,0
"2998",18,1617,4,9,26,0,3,84.5,78.5,16,4,13.646786,11.200554,1.11199,0
"2999",18,1617,2,9,26,0,3,174,121,28,4,54.471307,31.204047,3.853355,0
"3000",18,1632,1,3,24,0,2,195,135,4,6.5,88.800867,50.549803,0.940943,0
"3001",18,1632,2,3,24,0,2,176,138,8,6,77.090911,51.941028,1.776311,0
"3002",18,1632,3,3,24,0,2,331.5,244.5,18,8,314.524045,207.446447,8.599131,0
"3003",18,1632,4,3,24,0,2,245,184,16,8,174.834348,116.261661,5.700733,0
"3004",18,1647,1,3,24,0,2,333.5,304.5,8,9,319.133793,275.877485,3.944156,0
"3005",18,1647,2,3,24,0,2,298.5,268.5,13,9,240.335642,202.330439,5.31354,0
"3006",18,1647,3,4,24,0,3,127.5,123.5,6,5.5,32.014991,27.375551,0.762787,0
"3007",18,1647,4,3,24,0,2,257,229,6,7.5,193.239808,159.402717,2.325473,0
"3008",18,1653,1,8,26,0,2,260.5,168.5,11,6,165.972094,84.2442,3.356237,0
"3009",18,1653,2,8,26,0,2,343,277,9,9.5,431.533998,307.450984,5.48315,0
"3010",18,1653,3,8,26,0,2,254.5,193.5,4,8.5,216.22049,137.452225,1.657662,0
"3011",18,1653,4,8,26,0,5,227,174,12,5,98.053544,62.997163,2.463843,0
"3012",18,1663,1,3,24,0,2,191.5,175.5,29,7,93.983168,76.057393,6.640975,0
"3013",18,1663,3,5,24,0,5,421,376,18,8.5,357.941529,301.753768,7.77377,0
"3014",18,1663,4,3,24,0,2,156.5,144.5,21,6.5,63.891831,52.10961,4.056012,0
"3015",18,1663,2,5,24,0,5,192,154,13,6.5,76.680745,53.175367,2.587478,0
"3016",18,1675,1,2,21,0,3,149.5,130.5,26,6,43.948668,35.73432,3.671767,0
"3017",18,1675,3,2,21,0,3,187,149,31,6,70.613309,51.250883,5.66537,0
"3018",18,1675,4,2,21,0,3,181,152,37,5.5,38.372375,29.773414,3.663873,0
"3019",18,1675,2,2,21,0,3,154,126,29,5,47.739705,35.851048,4.26205,0
"3020",18,1713,3,10,43,0,3,114,94,6,5.5,25.119381,17.078705,0.572252,0
"3021",18,1713,1,10,43,0,2,185,153,13,10,105.287618,72.013962,3.169018,0
"3022",18,1713,2,10,43,0,3,131.5,109.5,9,7.5,40.954659,28.397496,1.201906,0
"3023",18,1713,4,10,43,0,3,99,82,4,7.5,18.195096,12.48279,0.320512,0
"3024",18,1290,1,2,21,0,3,146,117,35,4,37.981461,27.772844,4.114784,0
"3025",18,1298,1,11,45,0,5,136,123,0,4.5,29.314531,23.978133,0,0
"3026",18,1298,2,12,45,0,4,307,282,0,6.5,99.142859,83.653267,0,0
"3027",18,1298,3,12,45,0,4,188,170,0,6,44.472693,36.364329,0,0
"3028",18,1298,4,11,45,0,5,144.5,128.5,0,6,39.759728,31.442275,0,0
"3029",18,1311,1,8,26,0,2,180,137,26,7,84.650257,54.867019,5.441153,0
"3030",18,1311,2,8,26,0,2,134,95,16,7,53.16844,31.294285,2.87738,0
"3031",18,1311,3,9,26,0,3,136.5,86.5,16,6,34.989088,17.511456,1.861824,0
"3032",18,1311,4,8,26,0,2,159.5,116.5,16,7,63.126,38.715303,2.910035,0
"3033",18,1312,1,8,26,0,2,287.5,256.5,9,9,297.841952,236.559157,4.499144,0
"3034",18,1312,4,8,26,0,2,132,110,6,7.5,54.205537,39.399395,1.177261,0
"3035",18,1312,2,8,26,0,2,195,152,6,8,109.054714,72.921821,1.619802,0
"3036",18,1312,3,8,26,0,2,232.5,190.5,10,6.5,120.9816,84.521275,2.490525,0
"3037",18,1319,1,3,24,0,2,293.5,239.5,21,9.5,277.234218,207.492643,9.856474,0
"3038",18,1320,1,7,25,0,3,133.5,104.5,12,6,35.914619,23.925561,1.723875,0
"3039",18,1320,4,7,25,0,3,133.5,116.5,6,5,30.87894,23.452832,0.771952,0
"3040",18,1320,2,7,25,0,3,149.5,118.5,8,7,41.172977,27.869333,1.216099,0
"3041",18,1320,3,7,25,0,3,128.5,97.5,8,5.5,31.480214,20.139585,1.073246,0
"3042",18,1323,1,9,26,0,3,161,139,12,6,53.92277,40.862015,1.88135,0
"3043",18,1323,3,8,26,0,2,164.5,124.5,8,6,60.19952,38.729508,1.395731,0
"3044",18,1323,4,8,26,0,2,181,142,8,6.5,77.671627,52.369964,1.641751,0
"3045",18,1323,2,9,26,0,3,151.5,122.5,6,6.5,48.25539,33.802759,0.916881,0
"3046",18,1327,1,7,25,0,3,132.5,109.5,10,6.5,36.138464,25.756922,1.475754,0
"3047",18,1327,2,7,25,0,3,144.5,116.5,12,6,43.897737,30.353354,1.958901,0
"3048",18,1327,3,7,25,0,3,130,104,14,6,34.801058,23.831765,1.968733,0
"3049",18,1327,4,7,25,0,3,130,102,8,6.5,37.891436,25.318523,1.277747,0
"3050",18,1333,1,8,26,0,2,199,152,6,7,107.845535,70.22921,1.570319,0
"3051",18,1333,2,8,26,0,2,130.5,106.5,8,8,55.423934,39.271694,1.605423,0
"3052",18,1333,3,8,26,0,2,126,101,8,7.5,47.986044,33.250762,1.437393,0
"3053",18,1333,4,8,26,0,2,176,139,6,7,85.374323,58.056196,1.401727,0
"3054",18,1340,1,9,26,0,3,158,122,22,5,43.072441,28.450191,2.679113,0
"3055",18,1340,4,9,26,0,3,138,99,30,4,38.156205,22.830265,3.494174,0
"3056",18,1340,2,9,26,0,3,137,102,20,4.5,38.873336,24.467432,2.522489,0
"3057",18,1340,3,9,26,0,3,159.5,121.5,10,4.5,46.47089,30.154279,1.375326,0
"3058",18,1346,1,9,26,0,3,140,84,14,5,38.594652,17.784416,1.774009,0
"3059",18,1346,2,7,25,0,3,138,121,10,6.5,41.706157,31.845229,1.639725,0
"3060",18,1346,3,9,26,0,3,138.5,89.5,8,6,41.490011,21.376251,1.135223,0
"3061",18,1346,4,8,26,0,2,181,112,6,6.5,77.671627,37.508577,1.240844,0
"3062",18,1351,1,8,26,0,2,234.5,184.5,12,10.5,211.182563,140.298719,5.142885,0
"3063",18,1351,2,7,25,0,3,140,117,14,6.5,43.518601,31.436277,2.302344,0
"3064",18,1351,3,8,26,0,2,308,249,16,8,314.86915,222.575503,7.779885,0
"3065",18,1351,4,6,25,0,2,233.5,210.5,20,9,192.670059,153.216651,8.846627,0
"3066",18,1368,1,1,21,0,2,162.5,135.5,16,10.5,107.582952,82.742921,5.445483,0
"3067",18,1368,2,1,21,0,2,195.5,172.5,18,8.5,122.290771,100.697601,5.820905,0
"3068",18,1368,3,8,26,0,2,251.5,202.5,11,8.5,195.112222,133.4263,4.082375,0
"3069",18,1368,4,8,26,0,2,236,175,14,12,249.868559,153.670258,7.013701,0
"3070",18,1408,1,2,21,0,3,82,69,34,4.5,8.978667,6.983882,1.41679,0
"3071",18,1413,1,11,45,0,5,157.5,134.5,0,4,36.158324,26.368884,0,0
"3072",18,1413,2,12,45,0,4,273,239,0,7.5,90.44504,69.319475,0,0
"3073",18,1413,3,12,45,0,4,201,167,0,6.5,50.146616,34.616444,0,0
"3074",18,1413,4,11,45,0,5,158,125,0,5.5,44.727814,27.995197,0,0
"3075",18,1421,1,12,45,0,4,140,127,0,5,21.497714,17.690644,0,0
"3076",18,1421,2,12,45,0,4,244.5,226.5,0,9,114.75086,98.47696,0,0
"3077",18,1421,3,12,45,0,4,312,287,0,9,162.739199,137.704071,0,0
"3078",18,1421,4,7,25,0,3,116,96,28,4,17.350988,12.387705,1.936379,0
"3079",18,1500,1,3,24,0,2,254,204,20,6.5,138.567359,100.721017,5.391502,0
"3080",18,1500,2,5,24,0,5,219.5,179.5,10,5,87.135718,61.897854,2.012177,0
"3081",18,1500,3,5,24,0,5,345,273,14,7,229.17322,166.27247,4.731719,0
"3082",18,1500,4,3,24,0,2,189,146,15,7,83.013984,54.863345,3.254043,0
"3083",18,1534,1,3,24,0,2,320,247,23,9.5,337.938304,235.190995,12.066189,0
"3084",18,1534,2,3,24,0,2,285,208,22,8,232.473683,149.850805,8.878176,0
"3085",18,886,1,8,26,0,2,245.5,193.5,24,7.5,162.638171,108.292978,7.320003,0
"3086",18,886,2,8,26,0,2,273.5,208.5,30,9,250.986451,160.108931,12.566207,0
"3087",18,886,3,8,26,0,5,264,214,17,7,142.053247,97.951121,4.31281,0
"3088",18,886,4,8,26,0,2,175,119,16,7.5,80.526525,44.682558,3.40506,0
"3089",18,956,1,12,45,0,4,305.5,289.5,0,7,98.287751,88.262069,0,0
"3090",18,956,3,11,45,0,5,126.5,115.5,0,6,30.674509,25.571755,0,0
"3091",18,956,4,11,45,0,5,135,122,0,5.5,32.911464,26.878147,0,0
"3092",18,956,2,11,45,0,5,174,150,0,6.5,60.160899,44.709348,0,0
"3093",18,967,1,8,26,0,2,317,260,30,10.2,405.665218,291.946244,17.714693,0
"3094",18,993,1,5,24,0,5,81,66,0,4,12.969609,9.172122,0,0
"3095",18,993,2,4,24,0,3,172.5,127.5,24,5.5,61.92279,38.59479,4.059834,0
"3096",18,993,3,4,24,0,3,224,170,29,5,100.601475,64.959016,6.184928,0
"3097",18,993,4,4,24,0,3,141,82,30,4.5,35.933439,15.780111,3.392936,0
"3098",18,1008,1,3,24,0,2,253.5,219.5,16,7.5,140.575684,112.154026,4.437439,0
"3099",18,1008,2,5,24,0,5,165.5,120.5,14,7,60.512128,36.951881,2.518001,0
"3100",18,1008,3,4,24,0,3,241.5,210.5,14,9,114.260999,91.87623,3.32584,0
"3101",18,1020,1,3,24,0,2,177.5,139.5,8,8,93.343545,63.079299,2.133248,0
"3102",18,1020,2,3,24,0,2,283,227,12,10.5,288.239345,211.022379,6.210027,0
"3103",18,1020,3,4,24,0,3,80.5,67.5,10,5,10.595745,7.758945,0.627657,0
"3104",18,1028,1,6,25,0,2,376.5,321.5,16,6,353.533733,272.245451,8.375258,0
"3105",18,1040,1,3,24,0,2,245.5,198.5,15,9,196.43453,144.017159,6.011867,0
"3106",18,1040,2,3,24,0,2,231.5,201.5,12,10,194.079488,155.799281,5.075023,0
"3107",18,1040,3,3,24,0,2,213,182,14,11,164.459605,123.13893,5.395318,0
"3108",18,1040,4,3,24,0,2,310.5,283.5,17,9.5,336.459903,288.050272,9.272194,0
"3109",18,1085,1,9,26,0,3,80,64,2,3,9.691358,6.698667,0.117426,0
"3110",18,1085,2,9,26,0,3,87,65,38,3,11.303294,7.147838,1.738739,0
"3111",18,1085,3,9,26,0,3,132.5,107.5,28,4,31.143538,21.907887,2.785262,0
"3112",18,1085,4,9,26,0,3,100,82,28,3,15.566244,11.094747,1.748475,0
"3113",18,1091,1,7,25,0,3,75.5,57.5,2,2.5,7.68139,4.938355,0.115067,0
"3114",18,1091,2,7,25,0,3,129,97,28,4,28.100266,17.763984,2.887977,0
"3115",18,1093,1,7,25,0,3,127.5,102.5,20,3.5,27.395778,18.875574,2.155879,0
"3116",18,1093,2,7,25,0,3,150.5,129.5,54,4.5,42.069143,31.444995,6.196564,0
"3117",18,1093,3,7,25,0,3,147.5,111.5,20,4.5,40.515899,25.793056,2.811821,0
"3118",18,1094,1,6,25,0,5,82,67,2,2,9.518164,6.690726,0.131525,0
"3119",18,1094,2,6,25,0,5,81,65,2,2.5,10.208397,7.017698,0.142766,0
"3120",18,1097,1,12,45,0,4,306,270,0,6.5,126.620853,98.580249,0,0
"3121",18,1097,2,12,45,0,4,331.5,296.5,0,5,152.071843,121.655329,0,0
"3122",18,1102,1,7,25,0,3,81.5,71.5,2,4,8.972176,6.855078,0.124725,0
"3123",18,1102,2,9,26,0,3,134,117,50,6,38.507365,29.558165,5.342546,0
"3124",18,1110,1,6,25,0,2,265.5,219.5,18,6,135.707643,97.696515,5.013083,0
"3125",18,1110,2,6,25,0,2,329,270,23,7.5,285.730603,207.70515,10.862951,0
"3126",18,1110,3,6,25,0,5,369,307,13,6,267.181041,197.519385,5.281562,0
"3127",18,1110,4,6,25,0,5,330.5,272.5,8,6,216.443898,158.249551,2.968761,0
"3128",18,1111,1,7,25,0,3,86,67,0,3.5,9.884884,6.545175,0,0
"3129",18,1111,2,7,25,0,3,98.5,78.5,0,3.5,14.704697,10.021694,0,0
"3130",18,1111,3,7,25,0,3,89,72,0,4.5,10.609287,7.367008,0,0
"3131",18,1120,1,9,26,0,3,130,100,66,3.5,25.212286,16.571025,4.23308,0
"3132",18,1120,2,7,25,0,3,135.5,110.5,38,6,38.269452,26.837716,4.773042,0
"3133",18,1120,3,8,26,0,2,267.5,199.5,62,7,196.264628,121.631371,18.951194,0
"3134",18,1120,4,9,26,0,3,188,143,39,5,71.576408,46.355014,6.302566,0
"3135",18,1133,1,7,25,0,3,86,71,36,3.5,10.282355,7.319594,1.659018,0
"3136",18,1133,2,7,25,0,3,75.5,59.5,2,2.5,7.68139,5.161491,0.115067,0
"3137",18,1133,3,7,25,0,3,96.5,75.5,2,3.5,13.697032,9.118881,0.161356,0
"3138",18,1133,4,2,21,0,3,92.5,78.5,38,4.5,11.722853,9.214118,1.839925,0
"3139",18,1131,1,7,25,0,3,79.5,68.5,2,3.5,8.534943,6.389475,0.121565,0
"3140",18,1131,2,2,21,0,3,82.5,72.5,2,3.5,9.166714,7.512492,0.121834,0
"3141",18,1136,2,7,25,0,3,105,90,34,3.5,17.089408,12.716911,2.355202,0
"3142",18,1136,3,7,25,0,3,75.5,63.5,2,3.5,7.750162,5.64098,0.116097,0
"3143",18,1136,4,2,21,0,3,76,65,2,3.5,7.879356,6.251938,0.11348,0
"3144",18,1136,1,6,25,0,2,200,167,46,5.5,81.1564,58.56472,8.727154,0
"3145",18,1137,1,2,21,0,3,84.5,76.5,2,4,9.532369,8.083772,0.123756,0
"3146",18,1137,2,2,21,0,3,90,84,2,4,11.19509,9.817182,0.136629,0
"3147",18,1137,3,2,21,0,3,77.5,67.5,2,4,8.127316,6.59086,0.114835,0
"3148",18,1137,4,2,21,0,3,123,112,36,4,23.195979,19.798657,2.916836,0
"3149",18,1193,1,3,24,0,2,191,158,13,11.5,138.089513,99.481803,4.682744,0
"3150",18,1193,2,3,24,0,2,279.5,241.5,12,10.5,282.920087,227.263333,6.169267,0
"3151",18,1193,3,3,24,0,2,184.5,155.5,10,9,104.484496,76.97943,2.851673,0
"3152",18,1193,4,3,24,0,2,132.5,113.5,14,8.5,56.428018,42.373913,2.885032,0
"3153",18,1207,1,3,24,0,2,150.5,128.5,8,7.5,60.959094,45.603172,1.632986,0
"3154",18,1207,2,6,25,0,2,140.5,104.5,14,8.5,70.848062,44.140184,3.73609,0
"3155",18,1207,3,3,24,0,2,180,122,12,8,99.280069,54.830407,3.301162,0
"3156",18,1207,4,3,24,0,2,228.5,187.5,18,8.5,162.019657,121.031431,6.306595,0
"3157",18,862,1,6,25,0,5,127,97,25,7.5,38.201757,24.652505,3.631123,0
"3158",18,862,2,8,26,0,5,230.5,176.5,29,6,105.343737,67.589945,5.979083,0
"3159",18,862,3,9,26,0,3,208,149,39,5.5,87.428999,52.206573,7.064317,0
"3160",18,862,4,9,26,0,3,145.5,104.5,30,6,42.154955,25.262813,3.692881,0
"3161",18,56,1,6,25,0,2,229,171,17,7,156.496173,98.89181,6.293124,0
"3162",18,56,2,6,25,0,2,179,138,13,7,91.020335,59.457699,3.586035,0
"3163",18,56,3,6,25,0,2,260,209,11,10,264.038085,183.605976,6.228334,0
"3164",18,56,4,6,25,0,2,191,136,13,7,97.301075,57.124389,3.607574,0
"3165",18,890,1,12,45,0,4,223.5,195.5,0,8,76.610971,58.617789,0,0
"3166",18,890,2,8,26,0,2,490,375,11,14.5,1223.777465,827.636604,13.33847,0
"3167",18,890,4,11,45,0,5,260,228,0,8,150.632315,115.835359,0,0
"3168",18,890,3,12,45,0,4,239.5,205.5,0,9.5,89.406548,65.823647,0,0
"3169",18,1522,1,3,24,0,2,309,274,10,8,283.116296,234.470481,4.690866,0
"3170",18,1522,2,4,24,0,3,128,98,20,4,28.974411,18.926843,2.104282,0
"3171",18,1522,3,4,24,0,3,131,92,24,4,32.16749,18.684805,2.679903,0
"3172",18,1522,4,3,24,0,2,258.5,203.5,15,7,188.766055,133.686923,5.499566,0
"3173",18,7,1,11,45,0,3,150.5,124.5,0,4.5,34.035407,23.291457,0,0
"3174",18,7,2,11,45,0,2,138,105,0,6,50.404894,29.180527,0,0
"3175",18,7,3,12,45,0,4,205,191,0,5,45.454368,39.457961,0,0
"3176",18,7,4,12,45,0,4,337,310,0,7,169.357194,143.306944,0,0
"3177",18,13,1,12,45,0,4,236,211,0,8,63.766644,50.972328,0,0
"3178",18,13,2,6,25,0,2,273,222,13,13.5,367.15999,259.01468,9.701735,0
"3179",18,13,3,12,45,0,4,164.5,142.5,0,8,33.828733,25.385379,0,0
"3180",18,13,4,6,25,0,2,267.5,214.5,19,12,314.142527,217.773596,12.121983,0
"3181",18,45,1,6,25,0,2,245,191,22,7.5,178.352555,119.28002,8.552776,0
"3182",18,45,2,4,24,0,3,173,140,13,6.5,60.60806,42.499412,2.256769,0
"3183",18,65,1,12,45,0,4,288.5,257.5,0,5.5,125.291532,99.812412,0,0
"3184",18,65,2,11,45,0,3,128,112,0,5.5,21.364656,16.357315,0,0
"3185",18,65,3,12,45,0,4,252,223,0,6.5,87.237334,68.314207,0,0
"3186",18,65,4,12,45,0,4,439,400,0,8,254.100632,210.958334,0,0
"3187",18,69,1,11,45,0,3,140.5,122.5,0,5.5,38.307041,29.120454,0,0
"3188",18,69,2,12,45,0,4,190,171,0,5,50.056096,40.545438,0,0
"3189",18,69,3,11,45,0,3,140.5,129.5,0,5.5,34.305485,29.144087,0,0
"3190",18,89,1,6,25,0,2,237,200,24,9,197.307673,145.584974,10.558327,0
"3191",18,89,2,6,25,0,2,318,275,19,11,442.623547,342.671802,14.515161,0
"3192",18,89,3,6,25,0,2,191,149,26,9.5,137.634803,91.289083,9.584635,0
"3193",18,89,4,6,25,0,2,252,214,18,9.5,231.649961,172.198923,8.985931,0
"3194",18,94,1,6,25,0,2,177,148,8,9,102.817005,74.318329,2.584286,0
"3195",18,94,2,3,24,0,2,272.5,190.5,18,9.5,215.038306,129.360504,7.087972,0
"3196",18,94,3,6,25,0,2,284,229,12,10.5,307.895286,218.937642,7.253924,0
"3197",18,94,4,6,25,0,2,184.5,152.5,11,11,144.374276,102.92123,4.72495,0
"3198",18,115,1,3,24,0,2,288.5,237.5,59,8,243.179125,184.046738,22.221989,0
"3199",18,115,2,4,24,0,3,163,133,38,5.5,50.205745,35.566665,5.106584,0
"3200",18,115,3,3,24,0,2,595,522,39,10,1088.352,898.566683,35.611231,0
"3201",18,115,4,12,45,0,4,262.5,247.5,0,5.5,83.988572,74.664126,0,0
