"","PROVINCIA","ESTADILLO","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2"
"365",18,454,NA,951229,0,7,4,3,3,"S",960109,0,"0973","1","0973J03","546","4168","95","146","5","5","0","0","14","14","2","5","9","1","70","50","45","45","0","5","4","4",NA,"25",NA,"5",NA,"2",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"25","1","2","10",NA,NA,NA,NA,"45","25","37",NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"P313","215",NA,"10.00",NA
"366",18,455,NA,951229,0,0,0,0,0,"S",960109,0,"0973","1","0973J04","547","4168","95","146","5",NA,"0",NA,"14",NA,"1",NA,"3",NA,"00",NA,"24",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",18,456,NA,951229,0,0,0,0,0,"S",960109,0,"0973","1","0973J04","548","4168","95","146","5",NA,"0",NA,"14",NA,"2",NA,"3",NA,"00",NA,"24",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",18,458,NA,951229,0,6,4,3,5,"S",960109,0,"0973","1","0973J06","552","4168","95","146","1","1","0","0","12","12","1","2","9","1","80","60","24","24","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","45","37",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"4","0",NA,NA,"01","350",NA,"2.25",NA
"369",18,459,NA,951229,0,1,1,2,2,"S",960109,0,"0973","1","0973J08","554","4168","95","146","6","6","0","0","12","12","2","3","9","1","80","30","24","45","0","4","4","4",NA,"37",NA,"4",NA,"3",NA,"24",NA,"2",NA,"4","45","3","6",NA,"37","3","6",NA,"24","3","1",NA,"45","37","24",NA,NA,NA,NA,"3","01","W","19",NA,NA,NA,"1","1","1",NA,"0",NA,"4","0",NA,NA,"P303","255",NA,"3.00",NA
"370",18,460,NA,951229,0,8,4,2,2,"S",960109,0,"0973","1","0973J08","555","4168","95","146","6","6","0","0","12","12","1","4","9","1","60","40","45","45","0","8","4","4",NA,"37",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"37","3","6",NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"3","01","W","18",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"M413","25",NA,"5.25",NA
"371",18,461,NA,951229,0,0,0,2,3,"S",960109,0,"0973","1","0973J09","556","4168","95","146","6","6","0","0","11","11","4","4","9","1","60","30","45","45","0","6","4","3",NA,"37",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"37","3","6",NA,NA,NA,NA,NA,"45","37","24",NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G303","250",NA,"7.00",NA
"372",18,462,NA,951229,0,0,0,1,1,"S",960109,0,"0973","1","0973J10","558","4168","95","146","6","6","0","0","13","13","2","5","9","1","60","40","45","45","0","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"3","01","W","19",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G303","195",NA,"10.25",NA
"373",18,463,NA,951229,0,0,0,2,3,"S",960109,0,"0973","1","0973J03","545","4167","95","056","6","6","0","0","15","15","2","3","9","1","00","40","25","45","4","0","2","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"P303","40",NA,"3.50",NA
"374",18,464,NA,951229,0,0,0,0,0,"S",960109,0,"0973","1","0973J04","547","4167","95","146","5",NA,"0",NA,"15","15","2",NA,"3","3","00",NA,"25",NA,"4",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",18,465,NA,951229,0,1,1,1,2,"S",960109,0,"0973","1","0973J04","548","4167","95","146","5","5","0","0","14","14","1","5","9","1","00","40","25","25","4","0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","1","2","15",NA,NA,NA,NA,NA,NA,NA,NA,"25","45",NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"01","360",NA,"8.00",NA
"376",18,466,NA,951229,0,0,0,1,2,"S",960109,0,"0973","1","0973J05","549","4167","95","146","5","5","0","0","14","14","2","5","9","1","00","25","25","25","4","0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","1","2","20",NA,NA,NA,NA,NA,NA,NA,NA,"25","37",NA,NA,NA,NA,NA,"2","01","W","18",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"P704","60",NA,"8.50",NA
"377",18,467,NA,951229,0,0,0,1,3,"S",960109,0,"0973","1","0973J05","550","4167","95","146","1","1","0","0","14","14","2","5","9","9","80","30","24","25","0","8","4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","1","2","10",NA,NA,NA,NA,NA,NA,NA,NA,"25","45","24",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"01","170",NA,"8.50",NA
"378",18,468,NA,951229,0,0,0,2,3,"S",960109,0,"0973","1","0973J07","553","4167","95","146","6","6","0","0","14","14","2","4","9","1","80","40","24","45","0","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37","25",NA,NA,NA,NA,"3","01","W","17",NA,NA,NA,"4","1","1",NA,"0",NA,"0","0",NA,NA,"01","335",NA,"6.00",NA
"379",18,469,NA,951229,0,2,2,1,1,"S",960109,0,"0973","1","0973J08","555","4167","95","146","6","6","0","0","12","12","1","3","9","1","60","30","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"3","01","W","19",NA,NA,NA,"1","1","1",NA,"0",NA,"0","4",NA,NA,"P303","85",NA,"2.50",NA
"380",18,470,NA,951229,0,3,3,2,2,"S",960109,0,"0973","1","0973J09","556","4167","95","146","6","6","0","0","12","12","2","2","9","1","60","30","45","45","0","5","4","4",NA,"37",NA,"5",NA,"3",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"37","3","6",NA,NA,NA,NA,NA,"45","37","24",NA,NA,NA,NA,"3","01","W","17",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G303","85",NA,"1.00",NA
"381",18,471,NA,951229,0,5,4,2,2,"S",960109,0,"0973","1","0973J09","557","4167","95","146","6","6","0","0","12","12","1","3","9","1","60","40","45","45","0","4","4","4",NA,"37",NA,"4",NA,"4",NA,"24",NA,"2",NA,"2","45","3","6",NA,"37","3","6",NA,"24","3","1",NA,"45","37","24",NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"4","1","1",NA,"0",NA,"0","0",NA,NA,"M303","213",NA,"3.00",NA
"382",18,472,NA,951229,0,0,0,0,0,"S",960109,0,"0973","1","0973J11","560","4167","95","146","6","6","0","0","12","12","1","1","3","3","60","60","45",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",18,473,NA,951229,0,0,0,1,2,"S",960109,0,"0973","1","0973J03","546","4166","95","056","6","6","0","0","14","14","2","4","9","1","70","35","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"2","01","W","18",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"01","079",NA,"7.00",NA
"384",18,474,NA,951229,0,3,3,2,2,"S",960109,0,"0973","1","0973J05","549","4166","95","146","5","5","0","0","13","13","2","4","9","1","80","55","24","45","0","8","4","4",NA,"37",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"37","3","6",NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"P313","295",NA,"4.25",NA
"385",18,475,NA,951229,0,1,1,1,3,"S",960109,0,"0973","1","0973J06","551","4166","95","146","1","1","0","0","16","16","2","5","9","1","80","30","24","44","0","8","4","4",NA,"45",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"44","3","6",NA,"45","3","6",NA,NA,NA,NA,NA,"44","45","37",NA,NA,NA,NA,"1","01","W","17",NA,NA,NA,"4","1","1",NA,"0",NA,"0","0",NA,NA,"P303","175",NA,"10.75",NA
"386",18,476,NA,951229,0,0,0,2,2,"S",960109,0,"0973","1","0973J06","552","4166","95","146","6","6","0","0","16","16","2","4","9","1","80","30","24","45","0","8","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37","25",NA,NA,NA,NA,"2","01","W","17",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"01","120",NA,"6.50",NA
"387",18,477,NA,951229,0,5,4,2,4,"S",960109,0,"0973","1","0973J08","554","4166","95","14","6","6","0","0","14","14","2","4","9","1","60","50","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G303","32",NA,"5.00",NA
"388",18,478,NA,951229,0,0,0,1,2,"S",960109,0,"0973","1","0973J09","557","4166","95","146","6","6","0","0","13","13","2","5","9","1","60","30","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"3","01","W","18",NA,NA,NA,"1","1","1",NA,"0",NA,"0","4",NA,NA,"01","15",NA,"9.75",NA
"389",18,479,NA,951229,0,0,0,1,2,"S",960109,0,"0973","1","0973J10","558","4166","95","146","6","6","0","0","15","15","2","5","9","1","60","20","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"3","01","W","18",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"01","150",NA,"11.25",NA
"390",18,480,NA,951229,0,4,4,1,3,"S",960109,0,"0973","1","0973J10","559","4166","95","146","6","6","0","0","14","14","2","4","9","1","60","40","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"3","01","W","18",NA,NA,NA,"1","1","1",NA,"0",NA,"4","0",NA,NA,"G303","150",NA,"7.00",NA
"391",18,481,NA,951229,0,2,2,2,4,"S",960109,0,"0973","1","0973J03","545","4165","95","056","6","6","0","0","13","13","3","5","9","1","70","35","45","45","0","6","4","4",NA,"24",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"24","3","1",NA,NA,NA,NA,NA,"45","24","37",NA,NA,NA,NA,"2","01","W","17",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G303","210",NA,"9.00",NA
"392",18,482,NA,951229,0,2,2,1,3,"S",960109,0,"0973","1","0973J03","546","4165","95","056","6","6","0","0","12","12","2","5","9","1","70","30","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"01","55",NA,"9.50",NA
"393",18,483,NA,951229,0,1,1,2,3,"S",960109,0,"0973","1","0973J04","548","4165","95","056","6","6","0","0","12","12","1","1","9","1","70","45","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"M303","325",NA,"0.50",NA
"394",18,484,NA,951229,0,6,4,2,2,"S",960109,0,"0973","1","0973J05","550","4165","95","056","6","6","0","0","15","15","3","5","9","1","70","70","45","45","0","8","4","4",NA,"37",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"37","3","6",NA,NA,NA,NA,NA,"45","57","44",NA,NA,NA,NA,"2","01","W","18",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"P303","50",NA,"10.00",NA
"395",18,485,NA,951229,0,0,0,0,0,"S",960109,0,"0973","1","0973J06","551","4165","95","056","6",NA,"0",NA,"15",NA,"2",NA,"3",NA,"70",NA,"45",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",18,486,NA,951229,0,0,0,0,0,"S",960109,0,"0973","1","0973J06","552","4165","95","056","6",NA,"0",NA,"17",NA,"3",NA,"3",NA,"70",NA,"45",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",18,487,NA,951229,0,2,2,1,3,"S",960109,0,"0973","1","0973J09","556","4165","95","146","6","6","0","0","14","14","2","5","9","1","60","30","45","45","0","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"3","01","W","18",NA,NA,NA,"1","1","1",NA,"0",NA,"0","4",NA,NA,"M303","80",NA,"9.25",NA
"398",18,488,NA,951229,0,4,4,1,4,"S",960109,0,"0973","1","0973J11","560","4165","95","146","6","6","0","0","15","15","2","5","9","1","60","30","45","45","0","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"2","02","W","18",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G303","120",NA,"10.50",NA
"399",18,489,NA,951229,0,0,0,1,2,"S",960109,0,"0973","1","0973K08","555","4160","95","056","6","6","0","0","11","11","1","4","9","1","70","50","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"3","01","W","18",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G303","140",NA,"4.25",NA
"400",18,491,NA,951229,0,7,4,1,3,"S",960109,0,"0973","1","0973L05","551","4158","95","056","6","6","0","0","11","11","1","5","9","1","70","70","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","24",NA,NA,NA,NA,NA,"3","02","W","20",NA,NA,NA,"4","1","1",NA,"0",NA,"0","4",NA,"P313","M303","120",NA,"7.25",NA
"401",18,492,NA,951229,0,2,2,1,5,"S",960109,0,"0973","1","0973L06","552","4158","95","056","6","6","0","0","12","12","1","4","9","1","70","45","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","24",NA,NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"M303","140",NA,"6.25",NA
"402",18,493,NA,951229,0,6,4,2,3,"S",960109,0,"0973","1","0973L06","553","4158","95","056","6","6","0","6","12","12","1","3","9","1","70","50","45","45","0","6","4","4",NA,"24",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"24","3","1",NA,NA,NA,NA,NA,"45","24",NA,NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,"M917","M303","190",NA,"3.00",NA
"403",18,494,NA,951229,0,1,1,1,2,"S",960109,0,"0973","1","0973L07","554","4158","95","056","6","6","0","0","12","12","1","2","9","1","70","55","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","24",NA,NA,NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"M303","160",NA,"2.00",NA
"404",18,495,NA,951229,0,0,0,0,0,"S",960109,0,"0973","1","0973L05","550","4157","95","056","6","6","0","0","11","11","1","1","3","3","60","60","45",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",18,496,NA,951229,0,0,0,1,3,"S",960109,0,"0973","1","0973L06","552","4157","95","056","6","6","0","0","11","1","2","4","9","1","80","35","45","45","6","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37","24",NA,NA,NA,NA,"3","01","W","18",NA,NA,NA,"4","1","1",NA,"0",NA,"0","0",NA,NA,"G303","135",NA,"6.00",NA
"406",18,497,NA,951229,0,0,0,1,2,"S",960109,0,"0973","1","0973L07","555","4157","95","056","6","6","0","0","12","12","2","4","9","1","70","70","45","45","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G303","35",NA,"4.50",NA
"407",18,498,NA,951229,0,0,0,1,3,"S",960109,0,"0973","1","0973L07","554","4156","95","056","6","6","0","0","12","12","1","4","9","1","70","35","45","45","0","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"3","01","W","15",NA,NA,NA,"4","1","1",NA,"0",NA,"0","4",NA,NA,"M303","100",NA,"4.50",NA
"408",18,499,NA,951229,0,0,0,0,0,"S",960109,0,"0973","1","0973M04","549","4155","95","056","6",NA,"0",NA,"11","11","2",NA,"3","3","80","80","24",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",18,500,NA,951229,0,6,4,2,3,"S",960109,0,"0973","1","0973M02","543","4154","95","056","6","6","0","0","11","11","1","2","9","1","80","60","24","24","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","37","45",NA,NA,NA,NA,"3","01","W","17",NA,NA,NA,"1","1","1",NA,"0",NA,"4","0",NA,NA,"P917","65",NA,"2.25",NA
"410",18,490,NA,960109,0,0,0,0,0,"S",960109,0,"0973","1","0973L06","553","4159","95","056","0","0","0","0","11","11","0",NA,"3","3","00","00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",18,925,NA,960118,0,2,2,3,2,"S",960214,0,"1010","1","1010K08","469","4124","95","154","5","5","0","0","12","12","1","5","9","1","60","20","26","26","0","6","4","4",NA,"24",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"24","3","1",NA,NA,NA,NA,NA,"26","24","45","37",NA,NA,NA,"2","01","W","16",NA,NA,NA,"4","1","3",NA,"0",NA,"0","9",NA,NA,"G912","310",NA,"13.00",NA
"412",18,926,NA,960118,0,0,0,1,4,"S",960214,0,"1010","1","1010K08","470","4124","95","154","5","5","0","0","13","13","2","5","9","2","60","05","26","45","0","9","4","1",NA,"37",NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"37","3","6",NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"2","01","W","19",NA,NA,NA,"4","1","2",NA,"0",NA,"0","9",NA,NA,"G912","260",NA,"11.75",NA
"413",18,927,NA,960118,0,4,4,2,1,"S",960214,0,"1010","1","1010K09","471","4124","95","154","5","5","0","0","14","14","2","4","9","1","60","40","26","45","0","7","4","3",NA,"37",NA,"2",NA,"2",NA,"24",NA,"1",NA,"4","45","3","6",NA,"37","3","6",NA,"24","3","1",NA,"45","37","24",NA,NA,NA,NA,"2","01","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","9",NA,NA,"M912","153",NA,"5.25",NA
"414",18,928,NA,960118,0,0,0,3,2,"S",960214,0,"1010","1","1010K09","472","4124","95","154","5","5","0","0","13","13","1","4","9","3","60","00","26",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37","24",NA,NA,NA,NA,"2","01","W","18",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"9",NA,NA,"G912","110",NA,"6.00",NA
"415",18,929,NA,960118,0,0,0,1,2,"S",960214,0,"1010","1","1010K09","473","4124","95","154","5","5","0","0","12","12","2","3","9","3","40","00","26",NA,"6",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","45",NA,NA,NA,NA,NA,"2","01","W","12",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G912","150",NA,"3.75",NA
"416",18,930,NA,960118,0,8,4,2,4,"S",960214,0,"1010","1","1010K10","475","4124","95","154","6","6","0","0","11","11","2","5","9","1","40","40","26","24","6","7","4","4",NA,"45",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"45","3","6",NA,NA,NA,NA,NA,"24","45","15",NA,NA,NA,NA,"2","01","W","16",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P917","360",NA,"12.25",NA
"417",18,931,NA,960118,0,0,0,1,0,"S",960214,0,"1010","1","1010K11","477","4124","95","154","6","6","0","0","11","11","2","4","9","1","40","20","26","45","6","0","4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"2","01","W","16",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","255",NA,"4.25",NA
"418",18,932,NA,960118,0,0,0,1,2,"S",960214,0,"1010","1","1010K12","481","4124","95","025","0","0","0","0","11","11","0","5","0","2","00","05","00","26","0","8","0","3",NA,"24",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"24","3","1",NA,NA,NA,NA,NA,"26","24","36",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"4","1","2",NA,"1",NA,"0","0",NA,NA,"P217","310",NA,"12.50",NA
"419",18,938,NA,960118,0,0,0,0,2,"S",960214,0,"1010","1","1010K04","460","4123","95","024","1","1","0","2","14","14","2","5","9","3","00","00","26",NA,"6",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,"9",NA,NA,"G912","085",NA,"9.50",NA
