"","CPROVINCIA","CESTADILLO","CESPECIE","CCDIAMETR","NARBOLES","NVCC","NVSC","NVLE","NIAVC","NAREAB"
"320",18,87,25,15,95.49,4.5609971,3.0638642,0.3484253,0.3762774,1.4360651
"321",18,87,25,20,127.32,21.4408141,15.3446237,1.2731636,0.81742,4.4223826
"322",18,87,25,25,42.44,9.7471174,7.097257,0.5864667,0.3239804,1.9280083
"323",18,87,25,30,42.44,15.2667987,11.3201747,1.022289,0.4308907,3.055735
"324",18,87,25,35,14.14,6.8764917,5.1467351,0.4553622,0.1773029,1.295793
"325",18,87,26,10,254.64,2.6668266,0.8712017,0.2910499,0.7151916,1.3966169
"326",18,87,26,15,31.83,1.6920659,1.0736437,0.1805772,0.122492,0.7310243
"327",18,89,25,10,127.32,1.3599985,1.003937,0.13327,0.1008915,0.6806231
"328",18,89,25,15,159.15,13.3067649,8.9188392,0.7664204,0.750142,3.0103276
"329",18,89,25,20,159.15,22.120998,15.618644,1.2898716,0.9280869,4.6396451
"330",18,89,25,25,84.88,18.2171541,13.2211849,1.2142497,0.6226108,3.963722
"331",18,89,25,30,28.29,11.8649318,8.8412949,0.7771102,0.3193091,2.272052
"332",18,89,25,35,70.73,30.8366134,23.0082309,2.1582974,0.8199289,6.1967792
"333",18,89,25,45,5.09,4.7343081,3.6055363,0.3336098,0.1035096,0.8408955
"334",18,91,25,20,31.83,6.0521649,4.3633075,0.2905151,0.2181282,1.0251555
"335",18,91,25,25,42.44,9.9525899,7.2542364,0.7291844,0.3279967,2.3093675
"336",18,91,25,30,42.44,14.5781637,10.7929896,0.9860133,0.4176081,2.965545
"337",18,91,25,40,28.29,20.199842,15.2782309,1.3434981,0.4707923,3.5737599
"338",18,91,45,15,31.83,0.8949985,0.693311,0.2618195,0,0.4128035
"339",18,91,45,25,14.14,1.2248571,1.0054357,0.6255647,0,0.6806192
"340",18,91,45,30,14.14,1.6166017,1.3465425,0.9106225,0,0.9120174
"341",18,92,25,20,31.83,2.0266797,1.3019006,0.2382104,0.1371215,0.869556
"342",18,92,25,25,28.29,4.0691284,2.8804522,0.4029787,0.1677409,1.3178666
"343",18,92,45,10,381.97,5.6322789,4.0307977,1.6633862,0,2.9797126
"344",18,92,45,15,127.32,3.6693248,2.8483524,1.2089827,0,1.8428302
"345",18,93,45,10,127.32,1.6740941,1.1728195,0.4695327,0,0.8835903
"346",18,93,45,15,159.15,4.4575018,3.45197,1.6738713,0,2.4931248
"347",18,94,24,20,31.83,3.30507,2.2933694,0.3842192,0.1304943,1.1289055
"348",18,94,24,25,14.14,3.2944345,2.4422475,0.3049201,0.1082768,0.8250629
"349",18,94,25,15,95.49,7.6360627,5.0872686,0.4405251,0.4429792,1.7380107
"350",18,94,25,20,190.98,29.0622059,20.6586373,1.6877528,1.1640151,5.9774925
"351",18,94,25,30,14.14,4.4232901,3.26328,0.2919077,0.1308781,0.89617
"352",18,95,24,20,31.83,2.1369837,1.4717763,0.2575637,0.1017541,0.8010239
"353",18,95,24,30,14.14,5.0816207,3.835553,0.4010773,0.1515836,1.0437939
"354",18,95,24,40,14.14,9.6141286,7.4885956,0.8476061,0.2466373,1.9833867
"355",18,95,24,45,5.09,3.3712843,2.621911,0.3786808,0.087105,0.8593357
"356",18,95,25,10,254.64,3.1504541,2.2905332,0.3394457,0.2548517,1.6560778
"357",18,95,25,15,95.49,3.7004492,2.5547528,0.3620744,0.368969,1.4832291
"358",18,95,25,20,63.66,5.0614759,3.3689962,0.455979,0.2947773,1.6762491
"359",18,95,25,25,14.14,2.1330408,1.5151451,0.2034182,0.0858468,0.6642186
"360",18,95,25,40,14.14,7.6380572,5.733731,0.6080423,0.1913339,1.6469314
"361",18,95,25,45,5.09,3.0311065,2.2814516,0.2971225,0.0739977,0.7638822
"362",18,96,25,15,95.49,5.0398945,3.116971,0.5203891,0.390057,2.0028288
"363",18,96,25,20,63.66,7.3096963,5.0770094,0.612317,0.3403115,2.1387217
"364",18,96,25,25,84.88,15.5808324,11.2116658,1.3189729,0.5703179,4.2469477
"365",18,96,25,30,56.58,13.3247367,9.7148948,1.2021483,0.4382556,3.6708253
"366",18,96,25,35,28.29,12.0007784,8.94597,0.9643967,0.3218173,2.713304
"367",18,96,25,45,5.09,4.1233004,3.1287903,0.3249033,0.0932105,0.8226554
"368",18,97,25,15,190.98,9.9733812,6.474836,0.7875912,0.7616362,3.1697341
"369",18,97,25,25,42.44,7.9480519,5.7251748,0.5440115,0.2884205,1.810973
"370",18,97,25,30,42.44,17.0228587,12.6702272,0.957169,0.4638207,2.8923428
"371",18,97,25,35,28.29,13.6737715,10.2335832,0.9059286,0.3529535,2.5802486
"372",18,97,25,40,14.14,10.1867737,7.7061524,0.6748232,0.2369806,1.7955853
"373",18,97,25,45,25.46,26.5135738,20.2558709,1.6408489,0.5636881,4.146555
"374",18,97,25,55,5.09,8.9308714,6.9326394,0.5747323,0.1655286,1.3202115
"375",18,97,25,65,5.09,12.0394883,9.4565036,0.7498968,0.2016603,1.6461024
"376",18,98,25,15,31.83,1.0074797,0.5289389,0.1584706,0.1162563,0.6201538
"377",18,98,25,20,31.83,1.809048,1.1367741,0.2751885,0.1326779,0.9800987
"378",18,98,25,30,14.14,2.991144,2.1689755,0.3095632,0.1029109,0.9408929
"379",18,99,25,15,127.32,5.2790121,3.3905871,0.4378767,0.4680143,1.8234515
"380",18,99,25,20,63.66,5.7093132,3.9697426,0.5129501,0.3587099,1.8459051
"381",18,99,25,25,28.29,6.0769004,4.4101758,0.4025344,0.2076807,1.3162241
"382",18,99,45,10,636.62,7.8828834,5.4549803,2.0121902,0,3.9009272
"383",18,99,45,15,286.47,10.4056875,7.8768865,3.6960438,0,5.2528152
"384",18,99,45,20,31.83,1.644157,1.2933158,0.648633,0,0.8372221
"385",18,100,24,20,31.83,3.8980274,2.8042474,0.3453599,0.1523845,1.030223
"386",18,100,24,30,14.14,4.9551579,3.7360854,0.4041345,0.1486283,1.050617
"387",18,100,25,10,254.64,4.8875099,3.4352397,0.4556671,0.465331,2.1230385
"388",18,100,25,15,127.32,7.5990496,4.9861065,0.5766694,0.5274173,2.2841034
"389",18,100,25,20,222.81,26.522404,18.4845004,2.1090615,1.2097753,7.3856259
"390",18,103,45,10,127.32,1.7022709,1.1964763,0.5363141,0,0.9800892
"391",18,103,45,15,159.15,5.6407205,4.3525359,1.9803815,0,2.8407607
"392",18,103,45,20,31.83,1.4556539,1.1289373,0.6216976,0,0.8100002
"393",18,104,25,10,127.32,2.1838357,1.5453059,0.2196848,0.2020759,1.0302166
"394",18,104,25,15,127.32,5.477036,3.6758088,0.4287858,0.4913655,1.7923558
"395",18,104,25,20,63.66,9.2645207,6.5641442,0.5263828,0.3795687,1.8841214
"396",18,104,25,25,42.44,8.4739921,6.1261107,0.5756343,0.2988454,1.8977479
"397",18,105,24,15,31.83,1.1757734,0.8232133,0.122196,0.0698499,0.4224992
"398",18,105,24,20,31.83,4.6369713,3.366211,0.4276972,0.172037,1.2376561
"399",18,105,24,40,14.14,7.3602653,5.6506428,0.6579444,0.2020205,1.595998
"400",18,105,25,15,31.83,0.8532235,0.591595,0.0925168,0.0852752,0.3968975
"401",18,105,25,20,31.83,4.8741919,3.4660489,0.3685679,0.1946561,1.2488065
"402",18,105,25,25,28.29,5.4031679,3.8966397,0.4799355,0.1943147,1.5232343
"403",18,105,25,30,14.14,4.1276857,3.0370921,0.3647973,0.125157,1.0781273
"404",18,107,25,10,127.32,1.9470513,0.53746,0.3159163,0.4221681,1.3923897
"405",18,107,45,10,127.32,1.0154725,0.620106,0.3626696,0,0.7225
"406",18,107,45,15,63.66,2.2754963,1.703315,1.026728,0,1.3950604
"407",18,111,45,15,222.81,8.9237158,7.0877737,2.8635454,0,4.0864605
"408",18,112,24,15,159.15,7.1850461,5.0213657,0.7333353,0.3938927,2.4625798
"409",18,112,24,25,14.14,2.8562976,2.1047369,0.2436467,0.0971559,0.6806192
"410",18,112,24,30,28.29,7.7156394,5.7574399,0.6908149,0.2445379,1.835709
"411",18,112,24,35,14.14,5.3736474,4.0657516,0.4849124,0.1583473,1.2283924
"412",18,112,24,40,14.14,4.01929,3.0690034,0.670149,0.090678,1.621365
"413",18,112,25,20,63.66,5.6536185,3.9161106,0.4968691,0.3736863,1.8006287
"414",18,112,25,25,56.58,12.1626936,8.8273318,0.8597287,0.4155044,2.7792304
"415",18,112,25,30,14.14,3.858996,2.8316408,0.2760546,0.119934,0.8556176
"416",18,112,25,35,14.14,5.8336158,4.3446795,0.4116366,0.1577956,1.1917263
"417",18,114,25,15,31.83,1.783545,1.1174272,0.1466072,0.1321591,0.5814059
"418",18,114,25,20,127.32,15.2178536,10.6099407,1.1254836,0.6925375,3.9793142
"419",18,114,25,25,42.44,7.0156925,5.0148893,0.5427397,0.2698596,1.8077319
"420",18,114,25,30,28.29,6.4021597,4.6584316,0.5716505,0.214078,1.7611968
"421",18,115,24,15,31.83,1.6738204,1.1561592,0.2070542,0.0873124,0.6642238
"422",18,115,24,30,14.14,3.2161223,2.381803,0.3482991,0.1063033,0.924795
"423",18,115,24,60,5.09,5.4085322,4.3462103,0.6778548,0.1196406,1.4161111
"424",18,115,45,25,14.14,1.2977439,1.0689218,0.7275179,0,0.7656186
"425",18,119,45,25,28.29,2.4316471,1.9951245,1.3334481,0,1.4296434
"426",18,119,45,30,28.29,3.2130425,2.6755358,1.916586,0,1.8980209
"427",18,119,45,35,14.14,2.2393823,1.8882708,1.5220601,0,1.3610998
"428",18,120,24,15,95.49,4.0937849,2.7911967,0.3994599,0.1840659,1.3641748
"429",18,120,24,20,127.32,13.4396975,9.6494626,1.2578847,0.4836115,3.8001853
"430",18,120,24,25,42.44,8.3497093,6.1677779,0.8117845,0.2642518,2.2338961
"431",18,120,24,30,127.32,32.1842453,24.0482391,3.2385071,0.9585752,8.5549554
"432",18,120,24,35,14.14,5.3736474,4.0657516,0.4849124,0.1583473,1.2283924
"433",18,120,45,15,63.66,3.129869,2.5132229,0.8604746,0,1.2120289
"434",18,120,45,20,31.83,1.7605471,1.394793,0.7239037,0,0.9120249
"435",18,121,24,30,14.14,4.5763804,3.4389616,0.435439,0.1396747,1.1200604
"436",18,121,24,35,14.14,3.6476851,2.7676667,0.5338511,0.0844363,1.334014
"437",18,121,24,45,10.18,5.3889537,4.2097042,0.6927136,0.1275765,1.5918528
"438",18,121,45,15,31.83,1.0948972,0.86128,0.5208283,0,0.7055977
"439",18,122,24,15,63.66,2.3364717,1.5970885,0.2583053,0.1281707,0.8856975
"440",18,122,24,30,14.14,3.0907092,2.2851125,0.3316452,0.1031302,0.8867283
"441",18,122,24,35,14.14,4.5144887,3.3905251,0.4730969,0.1381977,1.2026675
"442",18,122,24,45,5.09,2.8492508,2.1955459,0.3231151,0.0768533,0.749962
"443",18,122,25,10,254.64,3.2489265,2.3540043,0.3709584,0.2680424,1.7892459
"444",18,123,24,15,95.49,3.8257328,2.6255227,0.4900064,0.1909159,1.6235751
"445",18,123,24,20,95.49,7.819005,5.548939,0.9656634,0.2976675,2.9061512
"446",18,123,24,25,28.29,3.3991095,2.4577017,0.4413326,0.1163873,1.2497954
"447",18,123,24,30,14.14,3.1210404,2.3084848,0.3568,0.1038983,0.9441283
"448",18,123,25,10,127.32,1.4443761,1.0590555,0.1688188,0.1115485,0.8280898
"449",18,125,24,10,127.32,3.4116083,2.4437422,0.3562016,0.2298452,1.2882133
"450",18,125,24,15,31.83,1.6738204,1.1561592,0.2070542,0.0873124,0.6642238
"451",18,125,24,20,95.49,10.0966977,7.2022062,0.8645267,0.4141404,2.6449332
"452",18,125,24,25,56.58,7.734776,5.6127062,0.8197493,0.2753458,2.3466958
"453",18,125,25,15,31.83,0.9300731,0.4702711,0.1035016,0.1146679,0.4355976
"454",18,125,25,20,31.83,3.605023,2.5006242,0.3208023,0.1691499,1.113025
"455",18,132,25,25,14.14,2.9690139,2.1520953,0.2607178,0.1024737,0.8160046
"456",18,132,25,30,28.29,6.794763,4.9586635,0.6353629,0.2217047,1.9211314
"457",18,132,25,35,42.44,17.9711434,13.3955877,1.4220606,0.4822103,4.0151718
"458",18,132,25,40,14.14,6.0967133,4.5468302,0.6890791,0.1627485,1.8269888
"459",18,134,25,25,42.44,8.5170627,6.1589445,0.6763723,0.2996999,2.168496
"460",18,134,25,30,14.14,3.9124688,2.8725186,0.3186187,0.1209752,0.9636611
"461",18,134,25,35,14.14,5.7414778,4.2739176,0.4521522,0.1560569,1.2882145
"462",18,134,25,40,14.14,8.6102079,6.4846268,0.7055872,0.2089837,1.8632108
"463",18,134,25,45,10.18,8.8130866,6.6991096,0.6409647,0.1960489,1.6263415
"464",18,135,24,35,14.14,3.7075849,2.8160381,0.6279895,0.0854535,1.5334569
"465",18,135,24,55,5.09,3.1137664,2.5463986,0.5348587,0.0557479,1.1556342
"466",18,135,24,70,5.09,10.3859297,8.9634834,1.2742023,0.1490863,2.4336197
"467",18,135,26,65,5.09,9.2251653,7.183706,0.5355335,0.3422078,1.5850938
"468",18,136,24,10,127.32,3.8393788,2.7237532,0.4174953,0.2466393,1.4762199
"469",18,136,24,15,222.81,9.3497291,6.5153155,1.0870509,0.5268444,3.6178955
"470",18,136,24,45,5.09,2.11338,1.6612342,0.3786808,0.0429681,0.8593357
"471",18,136,25,15,31.83,1.1968105,0.8258871,0.1112302,0.1199073,0.4623993
"472",18,136,25,20,31.83,2.8462866,1.9241202,0.2619723,0.1537978,0.9408988
"473",18,143,24,25,14.14,2.5047843,1.8351148,0.228989,0.0880905,0.6453394
"474",18,143,25,25,14.14,3.4326195,2.5058963,0.2538113,0.1116,0.7980379
"475",18,143,25,35,14.14,5.9904863,4.4651949,0.5068134,0.1607523,1.4160892
"476",18,143,25,45,5.09,3.7227349,2.8173029,0.318889,0.086284,0.8100065
"477",18,143,45,10,127.32,1.0377797,0.6388227,0.3204745,0,0.6560878
"478",18,145,24,15,63.66,2.4081711,1.6839522,0.2672307,0.141788,0.9120472
"479",18,145,24,20,63.66,9.0245691,6.5425946,0.7837524,0.3374658,2.2960527
"480",18,145,24,25,28.29,6.923587,5.145967,0.5611435,0.2245991,1.5358563
"481",18,145,24,30,28.29,8.8687967,6.6575583,0.7666372,0.2723438,2.0060346
"482",18,145,24,35,14.14,5.3719865,4.0644415,0.4647586,0.1583091,1.1844604
"483",18,145,24,45,5.09,2.4263474,1.8547738,0.3119207,0.0679752,0.7276145
"484",18,148,25,15,31.83,0.8633203,0.4196821,0.1609057,0.113296,0.6280542
"485",18,148,25,20,31.83,4.0900988,2.8694532,0.318972,0.1789252,1.1077538
"486",18,148,25,40,14.14,3.3799856,2.4657089,0.6253242,0.1105672,1.685656
"487",18,148,26,10,127.32,2.7036996,1.0069673,0.2606831,0.6354486,1.1772249
"488",18,148,26,15,127.32,4.075934,2.1264031,0.4161775,0.5799862,1.7864098
"489",18,148,26,20,95.49,6.1769265,3.7206428,0.7609296,0.5311225,2.9692147
"490",18,148,26,25,42.44,5.614435,3.6553103,0.5654216,0.2550039,2.0860133
"491",18,148,26,30,28.29,4.7904727,3.2347341,0.5353281,0.2014844,1.9044974
"492",18,151,24,15,63.66,2.9730535,2.0104714,0.3398786,0.1678193,1.1213265
"493",18,151,24,45,5.09,3.8721009,3.0368815,0.3636183,0.0962062,0.8299277
"494",18,151,25,20,31.83,4.5002699,3.1814766,0.3337862,0.187163,1.1502545
"495",18,151,25,25,28.29,6.1318304,4.4521599,0.4305611,0.2087503,1.3921581
"496",18,151,25,30,28.29,8.4938163,6.2567908,0.6819052,0.2549048,2.0381526
"497",18,151,25,45,5.09,4.9906515,3.8061318,0.3406722,0.1077342,0.8556316
"498",18,152,24,20,31.83,3.3992006,2.4260346,0.2763917,0.1389741,0.8510049
"499",18,152,24,30,14.14,3.8163357,2.8463707,0.3181221,0.1212638,0.8556176
"500",18,152,24,45,5.09,4.0655071,3.1986907,0.3720482,0.0995284,0.8464066
"501",18,152,25,15,95.49,4.717421,3.2710076,0.4777896,0.451198,1.8637273
"502",18,152,25,20,31.83,2.6947869,1.8090639,0.2701878,0.1507229,0.9653037
"503",18,152,25,25,28.29,4.1258098,2.9235539,0.3904416,0.1688826,1.2835247
"504",18,154,24,20,95.49,12.523213,9.0453006,0.9189959,0.4789578,2.7849864
"505",18,154,24,25,84.88,18.2835856,13.5146022,1.4740098,0.6115832,4.1089508
"506",18,154,24,30,84.88,28.6416229,21.5630625,2.3806515,0.8658954,6.2033505
"507",18,154,25,10,381.97,5.4082651,3.8830764,0.4667443,0.4672536,2.3168893
"508",18,154,25,15,286.47,17.198633,11.2086945,1.1192066,1.2400816,4.55253
"509",18,154,25,20,31.83,5.1260642,3.657802,0.3432464,0.1996885,1.1772249
"510",18,154,25,25,28.29,4.8018907,3.4382953,0.3604103,0.1823916,1.2013788
"511",18,154,25,30,14.14,3.9267955,2.8834712,0.2820911,0.1212539,0.8711043
"512",18,155,24,15,63.66,2.6642387,1.8545281,0.3202803,0.1509457,1.0647787
"513",18,155,24,25,14.14,1.4020073,1.0100349,0.1961142,0.0432714,0.5649972
"514",18,155,24,30,14.14,2.0055678,1.471735,0.3654198,0.0549172,0.9636611
"515",18,160,45,10,1145.91,13.370586,9.1318428,4.5459124,0,8.397387
"516",18,161,25,15,31.83,1.2753854,0.8801717,0.1142096,0.1271998,0.4726553
"517",18,161,25,25,84.88,18.0353369,13.0855703,1.2998051,0.6185124,4.1934848
"518",18,161,25,30,42.44,12.6016029,9.2796624,0.8813227,0.3795116,2.7022835
"519",18,161,25,35,28.29,13.7782216,10.3129168,0.9142767,0.3550727,2.5997347
"520",18,161,25,40,14.14,8.3119524,6.2540633,0.6389605,0.2035993,1.7160862
"521",18,161,25,45,10.18,9.449952,7.1966998,0.6226976,0.2066729,1.5880625
"522",18,162,25,10,509.29,12.2821186,8.5498447,1.1074132,1.2102528,4.9800872
"523",18,162,25,15,222.81,12.4086691,8.0802707,0.8077243,0.9143804,3.3253177
"524",18,162,25,20,95.49,14.2987271,10.1536051,0.803494,0.5771628,2.8711084
"525",18,162,25,25,113.17,26.7266482,19.4890288,1.6211825,0.8779755,5.2891983
"526",18,162,25,30,42.44,15.2275676,11.2901449,0.9084962,0.4301338,2.7706008
"527",18,163,24,15,63.66,3.4988221,2.4160461,0.3952136,0.1791321,1.2752103
"528",18,163,24,20,95.49,13.1118159,9.4928763,1.1083808,0.4946219,3.2712655
"529",18,163,24,25,113.17,23.891728,17.6427887,2.1197878,0.8033472,5.8470484
"530",18,163,24,30,14.14,4.1607345,3.1142951,0.3697728,0.1296813,0.9735031
"531",18,163,24,35,14.14,5.0821541,3.8359717,0.4730969,0.1515964,1.2026675
"532",18,165,24,45,5.09,4.603336,3.6532109,0.3562181,0.1082033,0.8154152
"533",18,165,24,70,5.09,21.6852315,21.5758298,2.0425603,0.005093,3.6481296
"534",18,165,25,15,31.83,1.5824367,1.0948272,0.1287404,0.1534508,0.5220061
"535",18,165,25,20,63.66,7.7617665,5.5181616,0.5852988,0.4190519,2.0606307
"536",18,165,25,30,14.14,4.2302911,3.1155839,0.2919077,0.1271461,0.89617
"537",18,165,25,45,5.09,4.0585215,3.0783604,0.3028944,0.0920997,0.776167
"538",18,166,24,60,5.09,7.7831745,6.4774434,0.6607169,0.1425474,1.3853403
"539",18,166,25,25,14.14,2.113723,1.5004421,0.1709664,0.0854606,0.5750642
"540",18,166,25,45,5.09,3.8378627,2.9067426,0.2825789,0.0882891,0.7327416
"541",18,168,25,25,14.14,1.8432451,1.2946499,0.1858279,0.0800324,0.6162192
"542",18,168,45,15,63.66,1.838011,1.4269614,0.5918337,0,0.9081288
"543",18,169,25,10,891.26,15.8264368,9.7399549,1.4995456,1.9845737,7.0155524
"544",18,169,25,15,445.63,33.4374755,22.0720705,2.0803882,2.0225799,8.2061559
"545",18,169,25,20,350.14,49.7048736,35.1520109,3.068432,2.0625182,10.8818602
"546",18,169,25,25,113.17,24.817311,18.0301506,1.5980253,0.8406812,5.23133
"547",18,169,25,30,56.58,21.0985783,15.6634027,1.3462851,0.5886594,4.0298436
"548",18,169,25,35,14.14,6.3055456,4.7073788,0.4300588,0.1666658,1.2357927
"549",18,170,24,15,31.83,1.3443568,0.9153736,0.1732465,0.0609404,0.5700231
"550",18,170,24,25,14.14,1.5492351,1.0772233,0.2106007,0.0595362,0.6006193
"551",18,170,24,50,5.09,3.4345378,2.6740012,0.4518754,0.0882942,1.000008
"552",18,171,24,10,127.32,2.3195377,1.7344839,0.2682462,0.18532,1.010023
"553",18,171,24,15,31.83,1.4327196,0.9941521,0.1640283,0.0791095,0.5439058
"554",18,171,24,20,63.66,6.355944,4.5488249,0.7635238,0.2314559,2.2432228
"555",18,171,24,25,14.14,2.2078741,1.6081772,0.2191455,0.0803351,0.6214635
"556",18,176,45,10,127.32,2.5963782,1.9471022,0.7530323,0,1.2768941
"557",18,177,45,15,159.15,6.0142319,4.7605265,1.8717137,0,2.7137264
"558",18,177,45,20,95.49,5.9346098,4.776824,2.3316971,0,2.8790025
"559",18,177,45,25,14.14,1.0511447,0.8540925,0.5328453,0,0.6006193
"560",18,177,45,30,14.14,1.5868562,1.3096698,0.8467955,0,0.8617956
"561",18,178,25,10,891.26,18.2192749,12.1739187,1.3217504,1.7399588,6.3208853
"562",18,178,25,15,700.28,55.2787904,36.8717921,3.2548789,3.280194,12.8560156
"563",18,178,25,20,254.64,32.5847835,22.8532192,1.8864992,1.4284988,6.8878782
"564",18,178,25,25,14.14,2.8629199,2.0711872,0.170061,0.1003757,0.5725389
"565",18,178,45,25,14.14,1.5238511,1.2564728,0.5039345,0,0.5750642
"566",18,178,45,50,5.09,2.6213233,2.2239256,1.3860258,0,1.010033
"567",18,179,25,20,31.83,2.5560261,1.7037001,0.2819398,0.1479027,0.9999995
"568",18,179,25,25,28.29,3.98228,2.8143277,0.4091368,0.1660051,1.3344327
"569",18,180,24,15,63.66,3.1337014,2.1700338,0.3836144,0.1669058,1.2421538
"570",18,180,24,20,31.83,2.70355,1.9315178,0.3800175,0.0884456,1.1183057
"571",18,181,24,10,127.32,2.5471038,1.8816195,0.3104413,0.1947929,1.1448974
"572",18,181,24,15,127.32,5.0864473,3.5501496,0.6071858,0.2925428,2.0326321
"573",18,181,24,20,95.49,7.2292943,5.0324142,0.833361,0.3304758,2.563605
"574",18,181,24,30,14.14,3.0494282,2.2533143,0.3261972,0.1020819,0.8742181
"575",18,184,24,15,31.83,1.6269237,1.1251653,0.1883153,0.0667368,0.6123042
"576",18,184,24,25,56.58,8.6121956,6.3438614,1.0537293,0.2307432,2.9079894
"577",18,184,24,30,99.02,24.2968938,18.2344021,2.7048936,0.6532928,7.072637
"578",18,184,24,35,14.14,3.5558399,2.6936482,0.4614468,0.0828688,1.1772157
"579",18,186,25,15,31.83,0.8351849,0.3983585,0.1255414,0.1127167,0.5112249
"580",18,186,25,25,42.44,7.2577576,5.3372457,0.7730401,0.2362308,2.4242299
"581",18,186,25,40,14.14,3.2547451,2.3701034,0.596678,0.1081057,1.621365
"582",18,186,45,15,31.83,1.1376494,0.8515747,0.4857792,0,0.6683045
"583",18,187,24,25,14.14,1.3045146,0.9361947,0.2245836,0.0413502,0.6346726
"584",18,188,24,20,31.83,2.2685348,1.6043683,0.2887708,0.0797462,0.8835999
"585",18,188,24,25,14.14,1.6000808,1.1606877,0.2920351,0.0471406,0.7950628
"586",18,188,24,30,14.14,3.354637,2.4887487,0.3668684,0.1097892,0.9669361
"587",18,189,24,10,381.97,8.5816121,6.2595788,0.9914719,0.6215193,3.6117999
"588",18,189,24,15,413.8,16.7647765,11.6877734,2.0579282,0.9415959,6.8457021
"589",18,189,24,20,63.66,4.8168738,3.3641929,0.5439758,0.2208116,1.6776496
"590",18,189,24,25,14.14,1.6652829,1.1953578,0.2032839,0.0659264,0.5826724
"591",18,190,24,15,31.83,1.1095299,0.7794297,0.1452384,0.0673766,0.49
"592",18,192,24,50,5.09,5.0143813,4.0051041,0.4078678,0.1142741,0.9158563
"593",18,192,24,60,5.09,6.968376,5.7314406,0.6310084,0.1365092,1.3317268
"594",18,192,24,65,5.09,9.6613466,8.2556272,0.8877766,0.1492167,1.7849106
"595",18,194,26,30,42.44,12.1657918,8.4848655,0.8922031,0.3907401,3.1370986
"596",18,194,26,35,14.14,5.5513436,3.931829,0.4070728,0.1606703,1.3845329
"597",18,194,26,40,14.14,6.7749162,4.84407,0.5089241,0.1886021,1.6899864
"598",18,194,26,45,10.18,6.9102022,5.0261915,0.4613891,0.1894983,1.4947328
"599",18,194,26,50,10.18,10.2562401,7.6283875,0.6000786,0.2996369,1.8899211
"600",18,195,25,25,14.14,2.9903263,2.1683517,0.2630436,0.1028939,0.8220368
"601",18,195,25,30,28.29,8.6282298,6.3596593,0.6732628,0.2575022,2.0170863
"602",18,195,45,10,127.32,1.3775947,0.9239775,0.463141,0,0.8742193
"603",18,196,45,10,381.97,5.156571,3.631204,1.5756599,0,2.8885486
"604",18,196,45,15,31.83,1.0690409,0.8395489,0.3601295,0,0.529254
"605",18,197,24,35,14.14,4.5015117,3.3803747,0.4714218,0.1378879,1.1990148
"606",18,199,24,20,31.83,3.4433629,2.4594826,0.3821152,0.1401678,1.1235992
"607",18,199,24,25,28.29,3.4836449,2.5394218,0.4948648,0.0996854,1.3775994
"608",18,199,24,35,14.14,5.7875136,4.3932136,0.6103991,0.167782,1.4965319
"609",18,202,25,15,31.83,0.8924011,0.6180561,0.0970081,0.0894514,0.4128035
"610",18,202,25,20,31.83,2.69451,1.9058429,0.2718494,0.2186566,0.9702247
"611",18,203,25,15,31.83,1.2325599,0.6995658,0.1708751,0.1208782,0.6601558
"612",18,203,25,20,63.66,4.7825695,3.2546465,0.5476332,0.3561825,1.9515617
"613",18,203,25,25,70.73,10.3224222,7.3754252,1.1801724,0.445448,3.7557285
"614",18,203,25,30,14.14,3.2403986,2.3591537,0.2700959,0.1078241,0.8402709
"615",18,203,25,35,14.14,5.2190914,3.8730199,0.4881875,0.1461427,1.3727923
"616",18,203,25,50,5.09,5.4559307,4.1711018,0.4373975,0.1152571,1.0526843
"617",18,204,25,30,28.29,11.1794672,8.3148737,0.6563642,0.3063631,1.9746566
"618",18,204,25,35,28.29,12.6185722,9.4239717,0.92356,0.3328987,2.6207812
"619",18,204,25,40,28.29,20.8287158,15.7682801,1.3837506,0.4814973,3.6639966
"620",18,204,25,55,5.09,7.0798842,5.453809,0.503883,0.1400493,1.1837532
